date,X1,X2,X3,X4,X5,X6,OT
2016/7/20 4:00,0.059408,0.87066,0.081318,-1.41E-05,-8.97E-05,0.21211,0.67814
2016/7/20 5:00,0.059505,0.91735,0.07658,0.00010062,-8.39E-06,0.21052,0.67355
2016/7/20 6:00,0.059353,0.95895,0.07164,0.00017662,0.00014566,0.20891,0.66931
2016/7/20 7:00,0.059329,0.99568,0.06658,0.00010353,9.27E-05,0.20712,0.66513
2016/7/20 8:00,0.059196,1.0278,0.061465,3.15E-05,-0.00010168,0.20644,0.66074
2016/7/20 9:00,0.059336,1.056,0.056387,9.39E-05,5.88E-05,0.20492,0.65654
2016/7/20 10:00,0.05925,1.0806,0.051656,8.24E-05,-0.00014445,0.20315,0.65244
2016/7/20 11:00,0.059225,1.1021,0.0467,9.50E-05,-1.59E-05,0.20152,0.6485
2016/7/20 12:00,0.059238,1.1205,0.041625,-2.50E-05,1.27E-05,0.19977,0.64431
2016/7/20 13:00,0.058982,1.1364,0.036501,-3.77E-05,-6.24E-05,0.19773,0.6406
2016/7/20 14:00,0.058879,1.15,0.031641,-0.00022047,-9.61E-06,0.19641,0.63696
2016/7/20 15:00,0.058857,1.1613,0.02662,-0.00018343,1.34E-06,0.1946,0.63328
2016/7/20 16:00,0.058799,1.1704,0.021528,-5.66E-05,2.96E-05,0.19271,0.6297
2016/7/20 17:00,0.058618,1.1776,0.016729,8.32E-05,3.37E-05,0.19104,0.62642
2016/7/20 18:00,0.058491,1.1838,0.011589,0.00027219,2.55E-05,0.19004,0.62321
2016/7/20 19:00,0.058227,1.1883,0.0065462,0.00033523,-0.00019181,0.18791,0.61993
2016/7/20 20:00,0.058252,1.1914,0.0016372,0.00027751,-5.99E-05,0.18643,0.61661
2016/7/20 21:00,0.058148,1.1932,-0.0032374,0.0001879,-0.00011296,0.18434,0.61396
2016/7/20 22:00,0.058051,1.1938,-0.0085083,0.00027011,-1.88E-05,0.1816,0.61107
2016/7/20 23:00,0.058071,1.193,-0.013605,0.00030591,1.01E-05,0.17986,0.60817
2016/7/21 0:00,0.058033,1.1916,-0.018477,0.00032676,-0.00021226,0.17794,0.60554
2016/7/21 1:00,0.058088,1.1893,-0.023508,0.00039481,-6.22E-05,0.17593,0.60326
2016/7/21 2:00,0.058001,1.1859,-0.028422,0.00046489,8.61E-05,0.17351,0.60125
2016/7/21 3:00,0.057835,1.1818,-0.033532,0.00037232,5.96E-05,0.17152,0.5988
2016/7/21 4:00,0.057789,1.1773,-0.038409,0.00028647,4.84E-05,0.16982,0.59702
2016/7/21 5:00,0.057807,1.1723,-0.043197,0.00017422,1.10E-05,0.16756,0.59516
2016/7/21 6:00,0.057648,1.1669,-0.048328,3.20E-05,-2.61E-05,0.16581,0.5934
2016/7/21 7:00,0.057637,1.1607,-0.053362,-1.55E-05,6.34E-05,0.16326,0.59232
2016/7/21 8:00,0.057521,1.1537,-0.058277,-6.77E-05,-0.00010309,0.16101,0.59064
2016/7/21 9:00,0.057383,1.1463,-0.063435,7.84E-05,0.00021401,0.15824,0.58945
2016/7/21 10:00,0.05732,1.1386,-0.068305,0.00011623,0.00016079,0.15669,0.58836
2016/7/21 11:00,0.057314,1.1303,-0.073315,9.81E-05,0.00020626,0.15407,0.58732
2016/7/21 12:00,0.057055,1.1212,-0.078395,0.00018934,0.00016771,0.15216,0.58648
2016/7/21 13:00,0.056958,1.112,-0.083368,0.00034255,0.00013768,0.14993,0.58619
2016/7/21 14:00,0.056875,1.1028,-0.088269,0.00029794,0.00018486,0.14782,0.58561
2016/7/21 15:00,0.056882,1.0929,-0.093272,0.00044056,5.55E-05,0.14566,0.58526
2016/7/21 16:00,0.056763,1.0829,-0.098276,0.00035612,-3.17E-05,0.14262,0.58521
2016/7/21 17:00,0.056633,1.0725,-0.10343,0.00030014,-0.0001867,0.1404,0.58548
2016/7/21 18:00,0.056457,1.0618,-0.1081,0.00027169,-0.00010124,0.13812,0.5853
2016/7/21 19:00,0.056485,1.0507,-0.11314,0.00033265,-4.47E-05,0.13591,0.58572
2016/7/21 20:00,0.056529,1.0398,-0.11801,0.00051913,-0.00019061,0.1337,0.58596
2016/7/21 21:00,0.056524,1.0282,-0.12314,0.00042504,1.04E-05,0.13079,0.58662
2016/7/21 22:00,0.056683,1.0167,-0.12801,0.00045544,-7.13E-06,0.12859,0.58693
2016/7/21 23:00,0.056523,1.0051,-0.13304,0.00018834,-0.00017204,0.12544,0.58772
2016/7/22 0:00,0.056451,0.99321,-0.13793,0.00028568,-0.00012644,0.12287,0.58889
2016/7/22 1:00,0.05641,0.98118,-0.14281,0.00024051,1.13E-05,0.1212,0.58994
2016/7/22 2:00,0.056419,0.96869,-0.14767,0.0002894,0.00015454,0.11861,0.59119
2016/7/22 3:00,0.056268,0.95601,-0.15278,0.0002781,0.00022018,0.11537,0.5925
2016/7/22 4:00,0.056494,0.94322,-0.15777,0.00040731,0.0001759,0.1132,0.59375
2016/7/22 5:00,0.056461,0.93055,-0.16267,0.00042914,-9.56E-05,0.11029,0.59556
2016/7/22 6:00,0.056501,0.91769,-0.16756,0.00040726,1.61E-05,0.10817,0.59698
2016/7/22 7:00,0.05637,0.90415,-0.17263,0.00010535,0.00014597,0.10566,0.59904
2016/7/22 8:00,0.05639,0.89095,-0.17751,0.00020138,2.54E-05,0.10313,0.60061
2016/7/22 9:00,0.056431,0.8772,-0.18234,0.00015942,0.00010574,0.099769,0.60245
2016/7/22 10:00,0.056379,0.86312,-0.18716,-2.59E-05,9.48E-06,0.097631,0.60437
2016/7/22 11:00,0.056177,0.84957,-0.1922,-0.00014151,-4.73E-05,0.095388,0.60646
2016/7/22 12:00,0.056364,0.83577,-0.19716,-0.00014093,-0.00016108,0.092887,0.60831
2016/7/22 13:00,0.056415,0.82127,-0.20196,5.67E-05,3.15E-05,0.090612,0.6106
2016/7/22 14:00,0.056409,0.80715,-0.20672,-3.02E-05,-4.16E-05,0.088114,0.61254
2016/7/22 15:00,0.056397,0.79262,-0.21166,2.82E-05,-0.00011699,0.085517,0.6146
2016/7/22 16:00,0.056282,0.77813,-0.21669,8.88E-05,-0.00016864,0.082377,0.61712
2016/7/22 17:00,0.056262,0.76363,-0.22159,8.66E-05,8.31E-05,0.079847,0.61909
2016/7/22 18:00,0.056239,0.74919,-0.22645,-5.71E-05,-2.80E-05,0.077695,0.6214
2016/7/22 19:00,0.056051,0.73407,-0.23128,-9.01E-05,0.00012445,0.075013,0.62402
2016/7/22 20:00,0.056055,0.71907,-0.23594,-0.00015651,-9.68E-05,0.072721,0.62607
2016/7/22 21:00,0.055896,0.70432,-0.24107,-6.80E-05,4.10E-05,0.069274,0.62831
2016/7/22 22:00,0.055894,0.68969,-0.24587,0.00010376,0.00015317,0.06726,0.63037
2016/7/22 23:00,0.055547,0.67525,-0.25088,0.00017588,0.0002733,0.064526,0.63273
2016/7/23 0:00,0.05539,0.66052,-0.25548,0.0003263,0.00028712,0.062483,0.6347
2016/7/23 1:00,0.055376,0.64582,-0.26043,0.00028245,0.00030572,0.059533,0.63639
2016/7/23 2:00,0.055266,0.63066,-0.26515,4.43E-05,0.00010195,0.05723,0.63903
2016/7/23 3:00,0.055126,0.61552,-0.27017,-4.65E-05,6.02E-05,0.054664,0.6417
2016/7/23 4:00,0.054928,0.60042,-0.27475,-3.27E-05,2.37E-05,0.051992,0.6439
2016/7/23 5:00,0.055001,0.58544,-0.27961,-0.00017885,8.78E-05,0.049222,0.64553
2016/7/23 6:00,0.054887,0.57053,-0.2844,-0.0003839,0.0001879,0.047069,0.64705
2016/7/23 7:00,0.05486,0.55503,-0.28916,-0.00033731,0.00012173,0.044297,0.64876
2016/7/23 8:00,0.054764,0.53976,-0.29392,-0.00030978,1.45E-05,0.041931,0.65057
2016/7/23 9:00,0.054941,0.5244,-0.29873,-0.00019237,-8.07E-05,0.039834,0.65213
2016/7/23 10:00,0.05484,0.50942,-0.30362,-0.00037337,-7.20E-05,0.037203,0.65345
2016/7/23 11:00,0.054905,0.49416,-0.30823,-0.00014847,9.65E-07,0.034763,0.65476
2016/7/23 12:00,0.054715,0.47898,-0.31288,6.92E-05,4.59E-05,0.032273,0.65627
2016/7/23 13:00,0.054703,0.46384,-0.318,0.00021172,1.95E-05,0.030357,0.65738
2016/7/23 14:00,0.054559,0.44853,-0.32249,0.00021276,3.62E-05,0.027635,0.65839
2016/7/23 15:00,0.054405,0.43323,-0.3271,0.00032998,-5.53E-05,0.025772,0.65874
2016/7/23 16:00,0.054293,0.41795,-0.33177,0.00036291,5.22E-05,0.023271,0.65945
2016/7/23 17:00,0.054134,0.40264,-0.33665,0.00023543,-9.55E-05,0.02101,0.65979
2016/7/23 18:00,0.054089,0.38742,-0.34137,0.00012295,-3.33E-06,0.018485,0.66009
2016/7/23 19:00,0.054144,0.37268,-0.34594,5.36E-05,-6.48E-05,0.015946,0.66034
2016/7/23 20:00,0.053922,0.35775,-0.35093,-4.90E-05,-7.67E-06,0.014494,0.65958
2016/7/23 21:00,0.053949,0.34279,-0.35555,0.00018831,7.94E-05,0.01205,0.65982
2016/7/23 22:00,0.053935,0.32805,-0.36014,7.78E-05,0.00020432,0.0096087,0.65946
2016/7/23 23:00,0.053967,0.31351,-0.36465,0.00011932,-1.31E-05,0.0075565,0.6588
2016/7/24 0:00,0.053806,0.29865,-0.36933,0.00026898,-2.49E-05,0.0055278,0.65793
2016/7/24 1:00,0.053569,0.28418,-0.37428,0.0003115,5.83E-05,0.0031973,0.65702
2016/7/24 2:00,0.053635,0.26968,-0.37866,0.00016412,-0.00011665,0.0013154,0.65583
2016/7/24 3:00,0.053379,0.25517,-0.38319,0.00022936,-2.12E-05,-0.00057637,0.65442
2016/7/24 4:00,0.053276,0.24074,-0.38782,0.00027307,0.0002665,-0.0026957,0.65246
2016/7/24 5:00,0.05308,0.22627,-0.39251,0.00023172,7.28E-05,-0.0043928,0.65081
2016/7/24 6:00,0.052921,0.21225,-0.3972,0.00019485,-9.40E-05,-0.0068922,0.64892
2016/7/24 7:00,0.052961,0.1983,-0.40181,0.0002523,-8.99E-05,-0.0086776,0.70022
2016/7/24 8:00,0.052704,0.18424,-0.40636,0.00011709,8.83E-05,-0.010705,0.74916
2016/7/24 9:00,0.052802,0.17048,-0.41093,-4.08E-05,7.66E-05,-0.012482,0.79554
2016/7/24 10:00,0.052832,0.15688,-0.41537,-4.56E-05,-0.0002295,-0.01414,0.83783
2016/7/24 11:00,0.052679,0.14316,-0.42014,-3.35E-05,-6.95E-05,-0.015193,0.87675
2016/7/24 12:00,0.05256,0.12962,-0.4244,0.00020306,-0.00013677,-0.017442,0.9113
2016/7/24 13:00,0.052508,0.11621,-0.42887,0.00030001,1.01E-05,-0.01944,0.94253
2016/7/24 14:00,0.052444,0.1031,-0.43356,0.00026368,-4.21E-05,-0.021241,0.96948
2016/7/24 15:00,0.052307,0.090154,-0.4381,0.00024171,-1.46E-05,-0.022862,0.99359
2016/7/24 16:00,0.052168,0.076987,-0.44239,0.00011211,-7.95E-05,-0.024242,1.0136
2016/7/24 17:00,0.052054,0.063863,-0.44701,-3.67E-05,-0.00011488,-0.025793,1.0309
2016/7/24 18:00,0.051984,0.051029,-0.45128,-0.00011095,-0.0002743,-0.027014,1.0452
2016/7/24 19:00,0.05197,0.038474,-0.45585,-0.00013998,-0.00011877,-0.029124,1.0567
2016/7/24 20:00,0.052064,0.026201,-0.46032,-0.00022268,-7.89E-06,-0.029609,1.065
2016/7/24 21:00,0.051964,0.014505,-0.46479,-0.00017547,6.58E-05,-0.031673,1.0708
2016/7/24 22:00,0.051738,0.0025923,-0.46901,-5.79E-05,0.00024072,-0.032906,1.075
2016/7/24 23:00,0.051706,-0.0094156,-0.47374,2.69E-05,0.00026611,-0.034004,1.0774
2016/7/25 0:00,0.051572,-0.021235,-0.47803,0.00024951,-1.53E-05,-0.035959,1.0773
2016/7/25 1:00,0.051588,-0.032703,-0.48226,0.00018865,-2.51E-05,-0.036864,1.0755
2016/7/25 2:00,0.05153,-0.043921,-0.48677,7.28E-05,5.34E-06,-0.038191,1.0719
2016/7/25 3:00,0.051567,-0.054993,-0.49113,-0.00014351,-3.35E-05,-0.039426,1.0665
2016/7/25 4:00,0.05163,-0.065679,-0.49534,7.18E-06,0.00012455,-0.040221,1.0601
2016/7/25 5:00,0.051632,-0.07664,-0.49979,-3.83E-05,0.00018182,-0.041328,1.0524
2016/7/25 6:00,0.051474,-0.086718,-0.50408,-0.00025528,7.37E-05,-0.042277,1.0431
2016/7/25 7:00,0.051275,-0.097029,-0.50843,-0.0002931,0.00024826,-0.043345,1.0333
2016/7/25 8:00,0.051106,-0.10701,-0.51261,-0.00029994,-0.00011723,-0.044369,1.0221
2016/7/25 9:00,0.051068,-0.11667,-0.51714,-0.00015434,-0.000198,-0.044858,1.0108
2016/7/25 10:00,0.051042,-0.12663,-0.52112,-4.74E-05,-4.71E-05,-0.04564,0.99874
2016/7/25 11:00,0.050935,-0.13598,-0.52562,-6.46E-05,-7.40E-06,-0.046794,0.98565
2016/7/25 12:00,0.050895,-0.14531,-0.52986,9.45E-05,-0.00015213,-0.047718,0.97166
2016/7/25 13:00,0.050673,-0.15443,-0.53415,0.00014712,-0.000178,-0.048092,0.9569
2016/7/25 14:00,0.050729,-0.16297,-0.53841,0.00022539,-0.0001076,-0.048808,0.9418
2016/7/25 15:00,0.050754,-0.17135,-0.54242,0.00023128,-3.93E-05,-0.049275,0.92591
2016/7/25 16:00,0.0508,-0.17968,-0.54679,0.0002628,-0.00013465,-0.050297,0.90957
2016/7/25 17:00,0.050809,-0.18767,-0.55096,0.00027966,9.05E-05,-0.050353,0.8927
2016/7/25 18:00,0.050748,-0.19565,-0.55507,0.00030507,-0.0001577,-0.051078,0.87583
2016/7/25 19:00,0.050647,-0.20304,-0.55903,0.00044413,2.98E-05,-0.051321,0.85867
2016/7/25 20:00,0.050411,-0.21016,-0.56347,0.0002527,-0.00010089,-0.051739,0.84087
2016/7/25 21:00,0.050294,-0.21707,-0.56744,0.00023222,-0.00018196,-0.051939,0.82303
2016/7/25 22:00,0.050288,-0.22409,-0.5716,0.00023716,-0.00014113,-0.052586,0.80499
2016/7/25 23:00,0.050172,-0.23037,-0.57556,0.00016299,-3.54E-05,-0.052865,0.78643
2016/7/26 0:00,0.050122,-0.23664,-0.57971,2.37E-05,-0.00026567,-0.052299,0.76846
2016/7/26 1:00,0.05004,-0.24258,-0.58379,-0.00012026,-8.54E-05,-0.052865,0.74948
2016/7/26 2:00,0.04993,-0.24849,-0.58784,-0.00020927,-0.00021538,-0.052914,0.73083
2016/7/26 3:00,0.049811,-0.25371,-0.59195,-0.00022395,-0.00019765,-0.053126,0.71204
2016/7/26 4:00,0.049706,-0.25894,-0.59588,-0.00015004,-4.85E-05,-0.052932,0.69349
2016/7/26 5:00,0.049644,-0.26376,-0.59978,-0.00034631,2.43E-05,-0.053559,0.6749
2016/7/26 6:00,0.049761,-0.26843,-0.60397,-0.00027523,-2.92E-05,-0.052954,0.65573
2016/7/26 7:00,0.049785,-0.273,-0.60798,-0.00022706,-1.86E-05,-0.052938,0.63638
2016/7/26 8:00,0.049823,-0.27724,-0.61186,-0.00015284,-7.10E-05,-0.052795,0.61722
2016/7/26 9:00,0.049742,-0.28127,-0.61576,-0.00018359,3.73E-05,-0.052417,0.59863
2016/7/26 10:00,0.049954,-0.28444,-0.61967,-0.00023868,-0.00012789,-0.052969,0.57998
2016/7/26 11:00,0.049846,-0.28755,-0.62373,-0.00018369,-2.20E-05,-0.05205,0.56084
2016/7/26 12:00,0.049709,-0.29058,-0.62756,-8.85E-05,8.11E-05,-0.051856,0.54215
2016/7/26 13:00,0.049771,-0.29342,-0.63137,5.46E-06,7.19E-05,-0.05139,0.52289
2016/7/26 14:00,0.049856,-0.29598,-0.6354,4.58E-05,0.0001927,-0.051131,0.50383
2016/7/26 15:00,0.049727,-0.29859,-0.63923,6.13E-05,0.00020215,-0.050072,0.48523
2016/7/26 16:00,0.049719,-0.30049,-0.64292,0.00023817,-1.39E-05,-0.04965,0.46709
2016/7/26 17:00,0.049535,-0.30239,-0.6469,0.00016675,-0.00010388,-0.049695,0.44811
2016/7/26 18:00,0.049427,-0.30399,-0.65061,0.00019611,-0.0002836,-0.04851,0.42971
2016/7/26 19:00,0.049308,-0.30503,-0.65454,0.00015511,-3.40E-05,-0.047701,0.41125
2016/7/26 20:00,0.049184,-0.30648,-0.65802,0.00017068,7.09E-05,-0.047714,0.39307
2016/7/26 21:00,0.04898,-0.30711,-0.6618,1.43E-05,-1.19E-05,-0.046626,0.37517
2016/7/26 22:00,0.049019,-0.30753,-0.66558,-6.28E-07,0.00022481,-0.045657,0.35727
2016/7/26 23:00,0.049029,-0.30762,-0.66937,-0.0001458,0.0001551,-0.045726,0.33962
2016/7/27 0:00,0.048875,-0.30739,-0.67318,-9.14E-05,8.59E-05,-0.044214,0.32211
2016/7/27 1:00,0.049026,-0.30669,-0.67679,-6.85E-05,0.00011198,-0.043133,0.3048
2016/7/27 2:00,0.049071,-0.30575,-0.68035,-0.00019284,2.12E-05,-0.042313,0.28827
2016/7/27 3:00,0.048908,-0.30486,-0.68398,-0.00012368,-7.05E-05,-0.040799,0.27207
2016/7/27 4:00,0.048871,-0.30336,-0.68779,9.66E-05,-1.26E-05,-0.040269,0.25546
2016/7/27 5:00,0.048778,-0.30177,-0.69147,0.00023927,2.84E-05,-0.039885,0.23936
2016/7/27 6:00,0.048882,-0.30027,-0.69503,9.66E-05,0.00015687,-0.038242,0.22348
2016/7/27 7:00,0.048733,-0.29828,-0.69866,1.74E-05,-5.52E-05,-0.037097,0.20764
2016/7/27 8:00,0.048717,-0.29602,-0.7019,9.15E-06,-7.07E-05,-0.03552,0.19225
2016/7/27 9:00,0.04872,-0.29382,-0.70563,1.86E-05,-4.45E-05,-0.035099,0.17668
2016/7/27 10:00,0.048631,-0.29104,-0.70927,6.11E-05,-3.72E-05,-0.033725,0.16201
2016/7/27 11:00,0.048465,-0.28765,-0.71271,0.00014634,-0.00012199,-0.032501,0.14728
2016/7/27 12:00,0.048405,-0.28428,-0.71622,0.00012061,-8.11E-05,-0.030829,0.13271
2016/7/27 13:00,0.048372,-0.28031,-0.71966,8.79E-05,-7.39E-05,-0.029443,0.11817
2016/7/27 14:00,0.048351,-0.27647,-0.72335,3.39E-05,8.28E-05,-0.02868,0.10455
2016/7/27 15:00,0.048418,-0.27288,-0.72666,-4.49E-05,-7.42E-05,-0.027189,0.090671
2016/7/27 16:00,0.048257,-0.26838,-0.73005,5.89E-05,-7.57E-05,-0.025855,0.077473
2016/7/27 17:00,0.048259,-0.2639,-0.73341,5.26E-05,-5.14E-05,-0.023479,0.064356
2016/7/27 18:00,0.048097,-0.25894,-0.73691,9.22E-05,-8.62E-05,-0.02261,0.051665
2016/7/27 19:00,0.047946,-0.25404,-0.74023,9.59E-05,-3.17E-05,-0.021278,0.038879
2016/7/27 20:00,0.047858,-0.24909,-0.74372,9.91E-05,-2.20E-05,-0.019793,0.026563
2016/7/27 21:00,0.047825,-0.24361,-0.74668,5.06E-05,3.78E-06,-0.018046,0.014648
2016/7/27 22:00,0.047762,-0.23753,-0.75018,4.88E-05,1.65E-05,-0.016558,0.002972
2016/7/27 23:00,0.047881,-0.23161,-0.75367,0.00030875,-9.03E-05,-0.015216,-0.0084824
2016/7/28 0:00,0.047894,-0.22577,-0.75676,0.00028729,-7.71E-05,-0.013284,-0.01906
2016/7/28 1:00,0.047793,-0.21964,-0.76027,0.00020666,-0.00010876,-0.011076,-0.03008
2016/7/28 2:00,0.047826,-0.2132,-0.7634,0.00025244,0.00014198,-0.0098063,-0.040375
2016/7/28 3:00,0.047713,-0.20594,-0.76651,0.00034169,-0.00010839,-0.0084279,-0.050483
2016/7/28 4:00,0.047674,-0.19888,-0.76965,0.00029154,0.00010694,-0.0059057,-0.060401
2016/7/28 5:00,0.047601,-0.19178,-0.77294,0.00029288,0.0001204,-0.0045161,-0.069866
2016/7/28 6:00,0.047585,-0.18437,-0.77614,0.00020639,-2.46E-05,-0.0025029,-0.079244
2016/7/28 7:00,0.047465,-0.17685,-0.77914,0.00017983,-5.76E-05,-0.00092823,-0.088296
2016/7/28 8:00,0.047462,-0.16903,-0.78226,0.00011074,0.00012287,0.00068939,-0.096858
2016/7/28 9:00,0.047247,-0.16124,-0.78558,4.58E-05,-0.00010424,0.0030252,-0.10549
2016/7/28 10:00,0.047237,-0.15311,-0.78848,-5.81E-06,-7.60E-05,0.0045005,-0.11373
2016/7/28 11:00,0.047267,-0.14443,-0.79148,-2.39E-05,-2.79E-05,0.0062045,-0.12161
2016/7/28 12:00,0.047408,-0.13565,-0.79457,-7.44E-05,-0.00010106,0.0087035,-0.12907
2016/7/28 13:00,0.047395,-0.12733,-0.79771,1.34E-05,1.41E-05,0.010446,-0.13651
2016/7/28 14:00,0.047252,-0.11819,-0.80046,6.92E-05,-1.01E-05,0.012158,-0.14394
2016/7/28 15:00,0.047097,-0.10917,-0.80362,0.00014284,-4.47E-05,0.013783,-0.15061
2016/7/28 16:00,0.046927,-0.099757,-0.8067,0.00012714,8.28E-05,0.016018,-0.1572
2016/7/28 17:00,0.046867,-0.090293,-0.80948,0.00019337,-4.71E-05,0.018233,-0.16381
2016/7/28 18:00,0.046816,-0.080839,-0.81247,9.16E-05,4.04E-05,0.019443,-0.16966
2016/7/28 19:00,0.046751,-0.07085,-0.81535,0.00014566,3.81E-05,0.021814,-0.17554
2016/7/28 20:00,0.046512,-0.061114,-0.81836,0.00038218,-1.11E-05,0.023635,-0.18127
2016/7/28 21:00,0.046518,-0.051164,-0.82099,0.00033055,-0.00016614,0.025533,-0.18667
2016/7/28 22:00,0.046567,-0.04096,-0.824,0.00042923,-0.00020798,0.027701,-0.1923
2016/7/28 23:00,0.046542,-0.030408,-0.82682,0.00042737,-2.50E-05,0.029722,-0.1975
2016/7/29 0:00,0.046425,-0.019951,-0.8296,0.00035891,-0.00023374,0.031892,-0.2021
2016/7/29 1:00,0.046383,-0.0096965,-0.83246,0.00046116,2.59E-05,0.033512,-0.20688
2016/7/29 2:00,0.046543,0.00076894,-0.83522,0.00044223,-0.00011856,0.035616,-0.21102
2016/7/29 3:00,0.046489,0.011373,-0.83789,0.00047452,-6.52E-05,0.037717,-0.21578
2016/7/29 4:00,0.04651,0.021656,-0.8405,0.00028746,-1.83E-05,0.039036,-0.21981
2016/7/29 5:00,0.046332,0.032661,-0.8431,0.0002726,0.00013891,0.041498,-0.22399
2016/7/29 6:00,0.046315,0.04358,-0.84588,0.00033892,7.00E-05,0.043159,-0.22743
2016/7/29 7:00,0.046183,0.05447,-0.84859,0.00037003,-9.94E-05,0.045624,-0.23134
2016/7/29 8:00,0.046034,0.065616,-0.85124,0.00024115,-0.00012038,0.047772,-0.23495
2016/7/29 9:00,0.045916,0.077108,-0.85398,0.00026116,-0.00016547,0.049527,-0.23842
2016/7/29 10:00,0.045868,0.088434,-0.85641,0.00012624,6.40E-05,0.051373,-0.24156
2016/7/29 11:00,0.045794,0.099766,-0.859,0.000103,2.33E-05,0.053307,-0.24461
2016/7/29 12:00,0.045768,0.11094,-0.86158,0.00029655,-0.00012965,0.055273,-0.24784
2016/7/29 13:00,0.045705,0.12246,-0.86405,0.0002374,0.00014185,0.057391,-0.25094
2016/7/29 14:00,0.045579,0.13382,-0.8666,0.00035494,1.81E-05,0.058741,-0.25379
2016/7/29 15:00,0.045617,0.14544,-0.86901,0.0002686,0.00010989,0.061509,-0.25655
2016/7/29 16:00,0.045472,0.15676,-0.87171,0.00025056,-4.01E-05,0.063203,-0.25936
2016/7/29 17:00,0.045482,0.16851,-0.874,0.00025581,3.84E-05,0.064927,-0.26204
2016/7/29 18:00,0.045348,0.18017,-0.8764,0.00025289,-1.49E-05,0.066739,-0.26451
2016/7/29 19:00,0.045234,0.19174,-0.87867,0.00013938,-4.83E-05,0.068667,-0.26745
2016/7/29 20:00,0.045516,0.20342,-0.88122,0.00010253,9.33E-05,0.070226,-0.26986
2016/7/29 21:00,0.045548,0.21503,-0.88351,-8.41E-05,2.04E-05,0.072656,-0.27217
2016/7/29 22:00,0.045379,0.22667,-0.88603,4.85E-05,0.00020189,0.073992,-0.27444
2016/7/29 23:00,0.045316,0.23846,-0.88807,7.74E-05,-7.05E-05,0.075834,-0.27693
2016/7/30 0:00,0.045219,0.24974,-0.89055,4.92E-05,-5.54E-05,0.077621,-0.27936
2016/7/30 1:00,0.045113,0.26166,-0.89292,0.0002084,5.26E-05,0.079987,-0.28208
2016/7/30 2:00,0.045051,0.27338,-0.89494,7.14E-05,8.93E-05,0.081458,-0.28464
2016/7/30 3:00,0.045029,0.28515,-0.89741,-4.44E-05,9.35E-05,0.083433,-0.28679
2016/7/30 4:00,0.045103,0.29671,-0.89935,-6.79E-05,-5.37E-05,0.084735,-0.28935
2016/7/30 5:00,0.044988,0.3082,-0.90168,-0.00010158,-8.34E-06,0.086925,-0.29156
2016/7/30 6:00,0.044861,0.31954,-0.90372,-5.74E-05,-6.60E-05,0.088453,-0.29424
2016/7/30 7:00,0.044852,0.33113,-0.90588,-3.36E-06,-0.00014759,0.089688,-0.29711
2016/7/30 8:00,0.044813,0.34243,-0.90793,-0.00024909,7.34E-05,0.091671,-0.29958
2016/7/30 9:00,0.044676,0.35378,-0.91019,-0.00021537,3.75E-05,0.093015,-0.30217
2016/7/30 10:00,0.044636,0.36497,-0.91231,-0.00013972,-0.00027705,0.094703,-0.30462
2016/7/30 11:00,0.044524,0.3765,-0.91413,-0.00025748,1.19E-05,0.09661,-0.30738
2016/7/30 12:00,0.044329,0.38778,-0.91602,-0.00034154,-1.47E-05,0.097721,-0.31019
2016/7/30 13:00,0.044182,0.39912,-0.91828,-0.00032283,0.00010068,0.099042,-0.31313
2016/7/30 14:00,0.044027,0.40993,-0.92014,-0.00015732,1.62E-05,0.10104,-0.31594
2016/7/30 15:00,0.043893,0.42111,-0.92209,-0.00010747,-5.37E-05,0.10183,-0.31903
2016/7/30 16:00,0.043808,0.4322,-0.92404,-2.86E-05,-0.00013492,0.10402,-0.3221
2016/7/30 17:00,0.043642,0.44272,-0.92605,-6.21E-05,-1.15E-05,0.10483,-0.32532
2016/7/30 18:00,0.043685,0.45341,-0.92795,-7.24E-05,-8.02E-05,0.10598,-0.32816
2016/7/30 19:00,0.04347,0.46377,-0.92962,-0.00016957,-1.26E-05,0.10826,-0.33137
2016/7/30 20:00,0.043449,0.47436,-0.93139,-0.00029819,-2.72E-05,0.10867,-0.33495
2016/7/30 21:00,0.043354,0.4848,-0.93333,-0.00033636,0.00024027,0.11056,-0.33834
2016/7/30 22:00,0.043279,0.49498,-0.93523,-0.00019009,-2.12E-05,0.11132,-0.34161
2016/7/30 23:00,0.042987,0.50498,-0.93674,-0.00023998,0.00011777,0.11239,-0.34539
2016/7/31 0:00,0.043053,0.51514,-0.93861,-0.00028486,0.00013664,0.1136,-0.34881
2016/7/31 1:00,0.043083,0.52456,-0.94044,-0.00033346,0.00010653,0.11518,-0.35247
2016/7/31 2:00,0.043048,0.53442,-0.94196,-0.00020779,4.00E-05,0.11607,-0.35643
2016/7/31 3:00,0.043024,0.54378,-0.9436,-0.00024099,3.57E-05,0.11664,-0.3604
2016/7/31 4:00,0.04295,0.55321,-0.94537,7.09E-05,-0.00014117,0.11774,-0.36433
2016/7/31 5:00,0.042863,0.56288,-0.94691,-3.85E-05,0.00011936,0.119,-0.3688
2016/7/31 6:00,0.042834,0.57186,-0.94854,4.78E-05,-8.42E-05,0.12001,-0.37286
2016/7/31 7:00,0.04289,0.58111,-0.95009,-0.00010457,-3.93E-05,0.12039,-0.37722
2016/7/31 8:00,0.042902,0.58977,-0.95153,-0.00017984,8.02E-05,0.12157,-0.38192
